Fe,Co,Mn,Al,Ni,B,Hf,Si,Cu,P,Mo,Cr,La,Ti,Sn,V,Ga,Nb,Zr,C,Gd,Y,Ta,DO3,BCC,FCC,HCP,Orthorhombic,hexagonal,Tetragonal,Primitive Cubic,Ms,Hc,Ms_div30,Hc_log
49.0,44.9,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,225.2,3397.95925,7.506666666666666,8.131224560804009
26.9,22.3,0.0,0.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,132.2,1392.60625,4.406666666666666,7.239650090875783
65.5,11.7,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,194.7,2657.8885,6.489999999999999,7.885663457306264
17.4,44.3,0.0,0.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,182.1,2522.60675,6.069999999999999,7.833444407243434
36.5,55.1,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,192.9,2299.78975,6.430000000000001,7.74100771254462
22.6,73.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,183.0,2275.9165,6.1,7.730577394332929
48.2,42.5,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,187.7,3310.424,6.256666666666666,8.105133587337045
5.7,84.4,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,200.9,4360.847,6.696666666666667,8.380650870493039
37.3,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,193.2,3167.1845,6.4399999999999995,8.060913989874877
94.2,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,204.01925,1351.21480915,6.8006416666666665,7.209499126489817
73.63,0.0,0.0,14.32,0.0,0.0,0.0,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,156.66419,1738.4596143,5.222139666666666,7.461329777478561
83.95,0.0,0.0,0.0,0.0,0.0,0.0,16.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,178.2091,1247.8102141,5.9403033333333335,7.12994654829974
70.7,0.0,0.0,14.08,0.0,0.0,0.0,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,147.18589,2192.32670245,4.906196333333333,7.693174712447595
72.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,102.18,595.10441825,3.406,6.390415850125941
50.22,11.34,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,104.923813885141,26045.0,3.4974604628380335,10.167619484527648
51.86,11.62,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,20.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,80.2704146833167,19300.0,2.67568048944389,9.867912187022208
53.49,11.9,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,20.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,106.910155844953,15860.0,3.5636718614984333,9.67161854490356
22.2222222222222,44.4444444444444,16.6666666666666,16.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,180.595225383642,88.60822,6.0198408461214,4.495447056844359
21.9780219780219,43.9560439560439,16.4835164835164,16.4835164835164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09890109890109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,178.339099656343,165.93896,5.944636655211434,5.11762823662003
21.8579234972677,43.7158469945355,16.3934426229508,16.3934426229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63934426229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,174.870672153542,199.20637,5.829022405118066,5.299348684556751
21.7391304347826,43.4782608695652,16.3043478260869,16.3043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,169.088621743753,87.48865,5.636287391458434,4.48287429520176
21.6216216216216,43.2432432432432,16.2162162162162,16.2162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,164.655069083925,71.33476,5.4885023027975,4.281304788180148
21.0526315789473,42.1052631578947,15.7894736842105,15.7894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,155.461816194113,91.5671,5.182060539803767,4.527933786944454
20.0,40.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,152.914819838198,78.3721,5.097160661273267,4.37414692111235
41.1764705882352,41.1764705882352,0.0,17.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,171.34494,5360.73716646748,5.711498000000001,8.587043299777909
35.2941176470588,35.2941176470588,0.0,17.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,129.43258,5246.75835397222,4.314419333333333,8.565556284207902
77.0,6.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,214.890682757694,88.83,7.1630227585898005,4.497918995241116
32.6,27.7,0.0,7.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0,1,0,0,0,1,0,100.2,78.0,3.3400000000000003,4.3694478524670215
85.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,210.906143705993,5.6,7.030204790199766,1.8870696490323797
85.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,225.824316650927,5.4,7.527477221697566,1.8562979903656263
85.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,214.486603763666,4.6,7.149553458788867,1.7227665977411035
85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,206.899731099071,4.1,6.896657703302367,1.62924053973028
84.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,206.639078476263,4.4,6.8879692825421,1.6863989535702288
84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,196.434232904802,2.5,6.5478077634934,1.252762968495368
68.8,4.3,0.0,0.0,12.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,181.197444234613,2.0,6.039914807820433,1.0986122886681098
77.4,0.0,0.0,0.0,8.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,182.209434236001,2.6,6.0736478078667,1.2809338454620642
60.2,0.0,0.0,0.0,25.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,143.51212370791,3.3,4.783737456930334,1.4586150226995167
87.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,207.037166555172,6.7,6.9012388851724005,2.0412203288596382
86.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,204.903029897666,6.8,6.830100996588866,2.0541237336955462
69.6,17.4,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,212.879732928522,9.3,7.0959910976174,2.33214389523559
65.25,21.75,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,213.75656214615,10.3,7.1252187382050005,2.424802725718295
60.2,25.8,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,207.434088116264,14.8,6.9144696038754665,2.760009940032921
86.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,203.487623414631,3.5,6.7829207804877,1.5040773967762742
73.5,0.0,0.0,0.0,0.0,7.0,0.0,15.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,154.05908353474,1.0,5.1353027844913335,0.6931471805599453
83.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,211.199501010736,6.8,7.039983367024533,2.0541237336955462
83.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,210.370455698407,5.2,7.012348523280234,1.824549292051046
83.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,211.814559527814,6.3,7.0604853175938,1.9878743481543455
83.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,209.752799287315,6.6,6.991759976243833,2.028148247292285
83.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,211.153689958829,7.2,7.038456331960967,2.1041341542702074
74.3,0.0,0.0,0.0,0.0,6.0,0.0,16.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,142.563393900158,24.0,4.752113130005267,3.2188758248682006
74.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,151.564108856616,24.0,5.0521369618872,3.2188758248682006
73.0,0.0,0.0,0.0,0.0,6.0,0.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,128.426015784305,24.0,4.280867192810167,3.2188758248682006
73.5,0.0,0.0,0.0,0.0,9.0,0.0,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,153.421211069627,0.77,5.114040368987566,0.5709795465857378
74.5,0.0,0.0,0.0,0.0,9.0,0.0,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,182.361286073503,0.95,6.0787095357834335,0.6678293725756554
75.5,0.0,0.0,0.0,0.0,9.0,0.0,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,199.022129678119,4.5,6.634070989270634,1.7047480922384253
76.5,0.0,0.0,0.0,0.0,9.0,0.0,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,204.553103793602,22.2,6.818436793120067,3.1441522786722644
75.8,0.0,0.0,0.0,0.0,8.9,0.0,9.3,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,177.551571532988,1.13313,5.918385717766267,0.7575903846549915
77.8,0.0,0.0,0.0,0.0,8.9,0.0,7.3,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,187.988729489945,3.01774,6.266290982998167,1.3907195554886838
79.8,0.0,0.0,0.0,0.0,8.9,0.0,5.3,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,194.421419064779,5.05244,6.480713968825967,1.8004614965219559
82.8,0.0,0.0,0.0,0.0,8.9,0.0,2.3,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,202.345866491934,13.82501,6.7448622163978005,2.696315619419818
